symbol,time,signal,price,tp,sl,exit_price,outcome
ETH/USDT,2025-09-12 14:30:00,BUY,4525.55,4616.061000000001,4480.2945,4616.061000000001,WIN
ETH/USDT,2025-09-12 14:45:00,BUY,4547.02,4637.960400000001,4501.549800000001,4637.960400000001,WIN
ETH/USDT,2025-09-12 15:00:00,BUY,4533.08,4623.7416,4487.7492,4623.7416,WIN
ETH/USDT,2025-09-12 15:15:00,BUY,4532.48,4623.129599999999,4487.155199999999,4623.129599999999,WIN
ETH/USDT,2025-09-12 15:30:00,BUY,4541.35,4632.177000000001,4495.936500000001,4632.177000000001,WIN
ETH/USDT,2025-09-12 15:45:00,BUY,4541.98,4632.8196,4496.5602,4632.8196,WIN
ETH/USDT,2025-09-12 16:00:00,BUY,4548.1,4639.062000000001,4502.619000000001,4639.062000000001,WIN
ETH/USDT,2025-09-12 16:15:00,BUY,4568.96,4660.3392,4523.2704,4660.3392,WIN
ETH/USDT,2025-09-12 16:30:00,BUY,4559.27,4650.455400000001,4513.6773,4650.455400000001,WIN
ETH/USDT,2025-09-12 16:45:00,BUY,4575.8,4667.316000000001,4530.042,4667.316000000001,WIN
ETH/USDT,2025-09-12 17:00:00,BUY,4577.0,4668.54,4531.23,4668.54,WIN
ETH/USDT,2025-09-12 17:15:00,BUY,4589.67,4681.463400000001,4543.7733,4681.463400000001,WIN
ETH/USDT,2025-09-12 20:00:00,BUY,4642.15,4734.9929999999995,4595.728499999999,4734.9929999999995,WIN
ETH/USDT,2025-09-12 21:15:00,BUY,4660.0,4753.2,4613.4,4753.2,WIN
ETH/USDT,2025-09-12 22:30:00,BUY,4697.0,4790.9400000000005,4650.03,4650.03,LOSS
ETH/USDT,2025-09-12 22:45:00,BUY,4695.16,4789.0632,4648.2083999999995,4648.2083999999995,LOSS
ETH/USDT,2025-09-12 23:00:00,BUY,4678.92,4772.4984,4632.1308,4632.1308,LOSS
ETH/USDT,2025-09-12 23:15:00,BUY,4706.76,4800.8952,4659.6924,4659.6924,LOSS
ETH/USDT,2025-09-12 23:30:00,BUY,4696.14,4790.062800000001,4649.1786,4649.1786,LOSS
ETH/USDT,2025-09-12 23:45:00,BUY,4712.16,4806.4032,4665.0383999999995,4665.0383999999995,LOSS
ETH/USDT,2025-09-13 04:00:00,BUY,4739.53,4834.3206,4692.1347,4692.1347,LOSS
ETH/USDT,2025-09-13 04:15:00,BUY,4735.81,4830.5262,4688.4519,4688.4519,LOSS
ETH/USDT,2025-09-13 04:30:00,BUY,4747.37,4842.3174,4699.896299999999,4699.896299999999,LOSS
ETH/USDT,2025-09-13 07:45:00,SELL,4711.7,4617.465999999999,4758.817,4617.465999999999,WIN
ETH/USDT,2025-09-13 08:00:00,SELL,4718.35,4623.983,4765.5335000000005,4623.983,WIN
ETH/USDT,2025-09-13 08:15:00,SELL,4717.61,4623.257799999999,4764.786099999999,4623.257799999999,WIN
ETH/USDT,2025-09-13 10:00:00,BUY,4735.23,4829.9346,4687.877699999999,4687.877699999999,LOSS
ETH/USDT,2025-09-13 11:00:00,SELL,4711.29,4617.0642,4758.4029,4617.0642,WIN
ETH/USDT,2025-09-13 11:15:00,SELL,4713.85,4619.573,4760.9885,4619.573,WIN
ETH/USDT,2025-09-13 11:30:00,SELL,4724.14,4629.657200000001,4771.3814,4629.657200000001,WIN
ETH/USDT,2025-09-13 11:45:00,SELL,4719.53,4625.1394,4766.7253,4625.1394,WIN
ETH/USDT,2025-09-13 12:00:00,SELL,4716.87,4622.5326,4764.0387,4622.5326,WIN
ETH/USDT,2025-09-13 12:15:00,SELL,4717.96,4623.6008,4765.1396,4623.6008,WIN
ETH/USDT,2025-09-13 12:30:00,SELL,4724.02,4629.5396,4771.260200000001,4629.5396,WIN
ETH/USDT,2025-09-13 12:45:00,SELL,4720.45,4626.041,4767.6545,4626.041,WIN
ETH/USDT,2025-09-13 13:00:00,SELL,4721.0,4626.58,4768.21,4626.58,WIN
ETH/USDT,2025-09-13 13:30:00,SELL,4712.0,4617.76,4759.12,4617.76,WIN
ETH/USDT,2025-09-13 13:45:00,SELL,4685.79,4592.0742,4732.6479,4592.0742,WIN
ETH/USDT,2025-09-13 14:00:00,SELL,4684.96,4591.2608,4731.8096000000005,4591.2608,WIN
ETH/USDT,2025-09-13 14:15:00,SELL,4701.75,4607.715,4748.7675,4607.715,WIN
ETH/USDT,2025-09-13 14:30:00,SELL,4696.41,4602.4818,4743.3741,4602.4818,WIN
ETH/USDT,2025-09-13 14:45:00,SELL,4689.12,4595.3376,4736.0112,4595.3376,WIN
ETH/USDT,2025-09-13 15:00:00,SELL,4695.13,4601.2274,4742.0813,4601.2274,WIN
ETH/USDT,2025-09-13 15:15:00,SELL,4680.83,4587.2134,4727.6383,4587.2134,WIN
ETH/USDT,2025-09-13 17:30:00,SELL,4633.58,4540.9084,4679.9158,4679.9158,LOSS
ETH/USDT,2025-09-13 17:45:00,SELL,4634.09,4541.4082,4680.4309,4680.4309,LOSS
ETH/USDT,2025-09-13 18:00:00,SELL,4643.01,4550.1498,4689.440100000001,4689.440100000001,LOSS
ETH/USDT,2025-09-13 21:15:00,BUY,4662.91,4756.1682,4616.2809,4616.2809,LOSS
ETH/USDT,2025-09-13 21:30:00,BUY,4660.24,4753.4448,4613.6376,4613.6376,LOSS
ETH/USDT,2025-09-13 21:45:00,BUY,4663.5,4756.77,4616.865,4616.865,LOSS
ETH/USDT,2025-09-13 22:00:00,BUY,4661.86,4755.0972,4615.2414,4615.2414,LOSS
ETH/USDT,2025-09-13 22:15:00,BUY,4657.65,4750.803,4611.0734999999995,4611.0734999999995,LOSS
ETH/USDT,2025-09-13 22:30:00,BUY,4655.09,4748.1918000000005,4608.5391,4608.5391,LOSS
ETH/USDT,2025-09-13 22:45:00,BUY,4658.53,4751.7006,4611.9447,4611.9447,LOSS
ETH/USDT,2025-09-13 23:00:00,BUY,4665.31,4758.6162,4618.6569,4618.6569,LOSS
ETH/USDT,2025-09-13 23:15:00,BUY,4660.0,4753.2,4613.4,4613.4,LOSS
ETH/USDT,2025-09-13 23:30:00,BUY,4659.31,4752.4962000000005,4612.7169,4612.7169,LOSS
ETH/USDT,2025-09-13 23:45:00,BUY,4666.53,4759.8606,4619.8647,4619.8647,LOSS
ETH/USDT,2025-09-14 00:00:00,BUY,4676.73,4770.2645999999995,4629.962699999999,4629.962699999999,LOSS
ETH/USDT,2025-09-14 00:15:00,BUY,4674.98,4768.4796,4628.2302,4628.2302,LOSS
ETH/USDT,2025-09-14 00:30:00,BUY,4668.0,4761.36,4621.32,4621.32,LOSS
ETH/USDT,2025-09-14 00:45:00,BUY,4670.27,4763.6754,4623.567300000001,4623.567300000001,LOSS
ETH/USDT,2025-09-14 01:00:00,BUY,4655.1,4748.202,4608.549,4608.549,LOSS
ETH/USDT,2025-09-14 01:15:00,BUY,4659.44,4752.6287999999995,4612.8456,4612.8456,LOSS
ETH/USDT,2025-09-14 01:30:00,BUY,4665.36,4758.6672,4618.7064,4618.7064,LOSS
ETH/USDT,2025-09-14 01:45:00,BUY,4673.13,4766.5926,4626.3987,4626.3987,LOSS
ETH/USDT,2025-09-14 02:00:00,BUY,4688.61,4782.3822,4641.7239,4641.7239,LOSS
ETH/USDT,2025-09-14 02:15:00,BUY,4681.16,4774.7832,4634.3484,4634.3484,LOSS
ETH/USDT,2025-09-14 02:30:00,BUY,4678.86,4772.437199999999,4632.0714,4632.0714,LOSS
ETH/USDT,2025-09-14 02:45:00,BUY,4683.16,4776.8232,4636.328399999999,4636.328399999999,LOSS
ETH/USDT,2025-09-14 03:00:00,BUY,4675.74,4769.2548,4628.982599999999,4628.982599999999,LOSS
ETH/USDT,2025-09-14 03:15:00,BUY,4673.54,4767.0108,4626.8045999999995,4626.8045999999995,LOSS
ETH/USDT,2025-09-14 03:30:00,BUY,4672.89,4766.3478000000005,4626.1611,4626.1611,LOSS
ETH/USDT,2025-09-14 04:15:00,SELL,4658.71,4565.5358,4705.2971,4565.5358,WIN
ETH/USDT,2025-09-14 04:30:00,SELL,4665.6,4572.2880000000005,4712.256,4572.2880000000005,WIN
ETH/USDT,2025-09-14 04:45:00,SELL,4658.97,4565.7906,4705.559700000001,4565.7906,WIN
ETH/USDT,2025-09-14 05:00:00,SELL,4668.54,4575.1692,4715.2254,4575.1692,WIN
ETH/USDT,2025-09-14 05:45:00,BUY,4676.08,4769.6016,4629.3192,4629.3192,LOSS
ETH/USDT,2025-09-14 06:00:00,BUY,4670.03,4763.4306,4623.329699999999,4623.329699999999,LOSS
ETH/USDT,2025-09-14 06:15:00,BUY,4671.26,4764.6852,4624.5474,4624.5474,LOSS
ETH/USDT,2025-09-14 06:45:00,SELL,4666.4,4573.071999999999,4713.063999999999,4573.071999999999,WIN
ETH/USDT,2025-09-14 07:00:00,SELL,4660.99,4567.7702,4707.5999,4567.7702,WIN
ETH/USDT,2025-09-14 07:15:00,SELL,4666.14,4572.8172,4712.8014,4572.8172,WIN
ETH/USDT,2025-09-14 07:30:00,SELL,4659.82,4566.6236,4706.4182,4566.6236,WIN
ETH/USDT,2025-09-14 07:45:00,SELL,4650.58,4557.5684,4697.0858,4557.5684,WIN
ETH/USDT,2025-09-14 08:00:00,SELL,4654.38,4561.2924,4700.9238000000005,4561.2924,WIN
ETH/USDT,2025-09-14 08:15:00,SELL,4657.04,4563.8992,4703.6104,4563.8992,WIN
ETH/USDT,2025-09-14 08:30:00,SELL,4663.25,4569.985,4709.8825,4569.985,WIN
ETH/USDT,2025-09-14 08:45:00,SELL,4656.01,4562.8898,4702.5701,4562.8898,WIN
ETH/USDT,2025-09-14 09:00:00,SELL,4660.58,4567.3684,4707.1858,4567.3684,WIN
ETH/USDT,2025-09-14 09:15:00,SELL,4667.84,4574.4832,4714.5184,4574.4832,WIN
ETH/USDT,2025-09-14 10:30:00,SELL,4659.06,4565.8788,4705.650600000001,4565.8788,WIN
ETH/USDT,2025-09-14 10:45:00,SELL,4659.83,4566.6334,4706.4283,4566.6334,WIN
ETH/USDT,2025-09-14 11:15:00,SELL,4640.4,4547.592,4686.804,4547.592,WIN
ETH/USDT,2025-09-14 11:30:00,SELL,4631.51,4538.8798,4677.8251,4538.8798,WIN
ETH/USDT,2025-09-14 11:45:00,SELL,4635.0,4542.3,4681.35,4542.3,WIN
ETH/USDT,2025-09-14 12:00:00,SELL,4635.03,4542.3294,4681.3803,4542.3294,WIN
ETH/USDT,2025-09-14 12:15:00,SELL,4642.45,4549.601,4688.8745,4549.601,WIN
ETH/USDT,2025-09-14 12:30:00,SELL,4627.73,4535.175399999999,4674.007299999999,4535.175399999999,WIN
ETH/USDT,2025-09-14 12:45:00,SELL,4632.34,4539.6932,4678.6634,4539.6932,WIN
ETH/USDT,2025-09-14 13:00:00,SELL,4623.92,4531.4416,4670.1592,4670.1592,LOSS
ETH/USDT,2025-09-14 13:15:00,SELL,4615.99,4523.6702,4662.149899999999,4662.149899999999,LOSS
ETH/USDT,2025-09-14 13:30:00,SELL,4622.43,4529.981400000001,4668.6543,4668.6543,LOSS
ETH/USDT,2025-09-14 13:45:00,SELL,4612.8,4520.544,4658.928,4658.928,LOSS
ETH/USDT,2025-09-14 14:00:00,SELL,4632.09,4539.4482,4678.4109,4539.4482,WIN
ETH/USDT,2025-09-14 14:15:00,SELL,4614.72,4522.4256000000005,4660.867200000001,4660.867200000001,LOSS
ETH/USDT,2025-09-14 14:30:00,SELL,4590.99,4499.1702,4636.899899999999,4636.899899999999,LOSS
ETH/USDT,2025-09-14 14:45:00,SELL,4601.89,4509.8522,4647.9089,4647.9089,LOSS
ETH/USDT,2025-09-14 15:00:00,SELL,4587.6,4495.848,4633.476000000001,4633.476000000001,LOSS
ETH/USDT,2025-09-14 15:15:00,SELL,4588.65,4496.8769999999995,4634.536499999999,4634.536499999999,LOSS
ETH/USDT,2025-09-14 15:30:00,SELL,4585.98,4494.260399999999,4631.8398,4631.8398,LOSS
ETH/USDT,2025-09-14 15:45:00,SELL,4582.22,4490.5756,4628.0422,4628.0422,LOSS
ETH/USDT,2025-09-14 16:00:00,SELL,4588.43,4496.6614,4634.3143,4634.3143,LOSS
ETH/USDT,2025-09-14 16:15:00,SELL,4607.04,4514.8992,4653.1104,4653.1104,LOSS
ETH/USDT,2025-09-14 19:30:00,BUY,4621.42,4713.8484,4575.2058,4575.2058,LOSS
ETH/USDT,2025-09-14 19:45:00,BUY,4615.47,4707.7794,4569.3153,4569.3153,LOSS
ETH/USDT,2025-09-14 20:00:00,BUY,4625.75,4718.265,4579.4925,4579.4925,LOSS
ETH/USDT,2025-09-14 20:15:00,BUY,4621.21,4713.6342,4574.9979,4574.9979,LOSS
ETH/USDT,2025-09-14 20:30:00,BUY,4624.04,4716.5208,4577.7996,4577.7996,LOSS
ETH/USDT,2025-09-14 20:45:00,BUY,4616.78,4709.1156,4570.6122,4570.6122,LOSS
ETH/USDT,2025-09-14 21:00:00,BUY,4617.58,4709.9316,4571.4042,4571.4042,LOSS
ETH/USDT,2025-09-14 21:15:00,BUY,4615.37,4707.6774,4569.2163,4569.2163,LOSS
ETH/USDT,2025-09-14 21:30:00,BUY,4634.73,4727.424599999999,4588.382699999999,4588.382699999999,LOSS
ETH/USDT,2025-09-14 21:45:00,BUY,4629.83,4722.4266,4583.5317,4583.5317,LOSS
ETH/USDT,2025-09-14 22:00:00,BUY,4619.68,4712.073600000001,4573.483200000001,4573.483200000001,LOSS
ETH/USDT,2025-09-14 22:15:00,BUY,4620.66,4713.0732,4574.453399999999,4574.453399999999,LOSS
ETH/USDT,2025-09-14 22:30:00,BUY,4631.72,4724.3544,4585.4028,4585.4028,LOSS
ETH/USDT,2025-09-14 22:45:00,BUY,4629.15,4721.732999999999,4582.858499999999,4582.858499999999,LOSS
ETH/USDT,2025-09-14 23:00:00,BUY,4613.22,4705.4844,4567.0878,4567.0878,LOSS
ETH/USDT,2025-09-14 23:30:00,SELL,4605.9,4513.781999999999,4651.959,4651.959,LOSS
ETH/USDT,2025-09-14 23:45:00,SELL,4604.49,4512.4002,4650.5349,4650.5349,LOSS
ETH/USDT,2025-09-15 00:00:00,SELL,4598.15,4506.187,4644.1314999999995,4644.1314999999995,LOSS
ETH/USDT,2025-09-15 00:15:00,SELL,4614.8,4522.504,4660.948,4660.948,LOSS
ETH/USDT,2025-09-15 00:30:00,SELL,4602.62,4510.567599999999,4648.6462,4648.6462,LOSS
ETH/USDT,2025-09-15 00:45:00,SELL,4601.68,4509.6464000000005,4647.696800000001,4647.696800000001,LOSS
ETH/USDT,2025-09-15 01:00:00,SELL,4585.48,4493.770399999999,4631.3348,4631.3348,LOSS
ETH/USDT,2025-09-15 01:15:00,SELL,4603.54,4511.4692,4649.5754,4649.5754,LOSS
ETH/USDT,2025-09-15 01:30:00,SELL,4617.4,4525.052,4663.574,4663.574,LOSS
ETH/USDT,2025-09-15 02:15:00,BUY,4617.36,4709.7072,4571.1864,4571.1864,LOSS
ETH/USDT,2025-09-15 02:30:00,BUY,4620.78,4713.1956,4574.5722,4574.5722,LOSS
ETH/USDT,2025-09-15 02:45:00,BUY,4620.19,4712.5938,4573.9881,4573.9881,LOSS
ETH/USDT,2025-09-15 03:00:00,BUY,4632.53,4725.1806,4586.204699999999,4586.204699999999,LOSS
ETH/USDT,2025-09-15 03:15:00,BUY,4630.43,4723.038600000001,4584.1257000000005,4584.1257000000005,LOSS
ETH/USDT,2025-09-15 03:30:00,BUY,4629.65,4722.2429999999995,4583.353499999999,4583.353499999999,LOSS
ETH/USDT,2025-09-15 03:45:00,BUY,4636.2,4728.924,4589.838,4589.838,LOSS
ETH/USDT,2025-09-15 04:00:00,BUY,4643.19,4736.0538,4596.7581,4596.7581,LOSS
ETH/USDT,2025-09-15 04:15:00,BUY,4647.38,4740.3276000000005,4600.9062,4600.9062,LOSS
ETH/USDT,2025-09-15 04:30:00,BUY,4644.99,4737.8898,4598.5401,4598.5401,LOSS
ETH/USDT,2025-09-15 04:45:00,BUY,4642.71,4735.5642,4596.2829,4596.2829,LOSS
ETH/USDT,2025-09-15 05:00:00,BUY,4649.76,4742.7552000000005,4603.2624000000005,4603.2624000000005,LOSS
ETH/USDT,2025-09-15 05:15:00,BUY,4660.14,4753.3428,4613.5386,4613.5386,LOSS
ETH/USDT,2025-09-15 05:30:00,BUY,4657.34,4750.486800000001,4610.7666,4610.7666,LOSS
ETH/USDT,2025-09-15 05:45:00,BUY,4662.84,4756.0968,4616.2116000000005,4616.2116000000005,LOSS
ETH/USDT,2025-09-15 06:00:00,BUY,4665.99,4759.3098,4619.3301,4619.3301,LOSS
ETH/USDT,2025-09-15 06:15:00,BUY,4651.88,4744.9176,4605.3612,4605.3612,LOSS
ETH/USDT,2025-09-15 06:30:00,BUY,4640.02,4732.8204000000005,4593.6198,4593.6198,LOSS
ETH/USDT,2025-09-15 07:30:00,SELL,4606.87,4514.732599999999,4652.9387,4514.732599999999,WIN
ETH/USDT,2025-09-15 07:45:00,SELL,4597.37,4505.4226,4643.3437,4505.4226,WIN
ETH/USDT,2025-09-15 10:30:00,SELL,4524.33,4433.8434,4569.5733,4433.8434,WIN
ETH/USDT,2025-09-15 10:45:00,SELL,4529.79,4439.1942,4575.0879,4439.1942,WIN
ETH/USDT,2025-09-15 11:00:00,SELL,4535.53,4444.819399999999,4580.8853,4444.819399999999,WIN
ETH/USDT,2025-09-15 11:15:00,SELL,4529.21,4438.6258,4574.5021,4438.6258,WIN
ETH/USDT,2025-09-15 15:30:00,SELL,4480.41,4390.8018,4525.2141,4525.2141,LOSS
ETH/USDT,2025-09-15 21:00:00,BUY,4511.52,4601.750400000001,4466.4048,4466.4048,LOSS
ETH/USDT,2025-09-15 21:15:00,BUY,4516.76,4607.095200000001,4471.5924,4471.5924,LOSS
ETH/USDT,2025-09-15 21:30:00,BUY,4523.19,4613.6538,4477.9581,4477.9581,LOSS
ETH/USDT,2025-09-15 21:45:00,BUY,4524.26,4614.7452,4479.0174,4479.0174,LOSS
ETH/USDT,2025-09-15 22:00:00,BUY,4521.47,4611.8994,4476.2553,4476.2553,LOSS
ETH/USDT,2025-09-15 22:15:00,BUY,4520.19,4610.5938,4474.9881,4474.9881,LOSS
ETH/USDT,2025-09-15 22:30:00,BUY,4514.14,4604.4228,4468.9986,4468.9986,LOSS
ETH/USDT,2025-09-15 22:45:00,BUY,4513.52,4603.790400000001,4468.384800000001,4468.384800000001,LOSS
ETH/USDT,2025-09-15 23:00:00,BUY,4519.52,4609.910400000001,4474.3248,4474.3248,LOSS
ETH/USDT,2025-09-15 23:15:00,BUY,4525.66,4616.1732,4480.4034,4480.4034,LOSS
ETH/USDT,2025-09-15 23:30:00,BUY,4520.63,4611.0426,4475.4237,4475.4237,LOSS
ETH/USDT,2025-09-15 23:45:00,BUY,4523.74,4614.2148,4478.5026,4478.5026,LOSS
ETH/USDT,2025-09-16 00:00:00,BUY,4517.12,4607.4624,4471.9488,4471.9488,LOSS
ETH/USDT,2025-09-16 00:15:00,BUY,4508.52,4598.6904,4463.4348,4463.4348,LOSS
ETH/USDT,2025-09-16 01:00:00,BUY,4525.5,4616.01,4480.245,4480.245,LOSS
ETH/USDT,2025-09-16 01:15:00,BUY,4532.11,4622.7522,4486.7889,4486.7889,LOSS
ETH/USDT,2025-09-16 01:30:00,BUY,4527.64,4618.192800000001,4482.363600000001,4482.363600000001,LOSS
ETH/USDT,2025-09-16 01:45:00,BUY,4517.63,4607.9826,4472.4537,4472.4537,LOSS
ETH/USDT,2025-09-16 02:00:00,BUY,4527.78,4618.335599999999,4482.5022,4482.5022,LOSS
ETH/USDT,2025-09-16 02:15:00,BUY,4526.43,4616.9586,4481.1657000000005,4481.1657000000005,LOSS
ETH/USDT,2025-09-16 02:30:00,BUY,4518.91,4609.2882,4473.7209,4473.7209,LOSS
ETH/USDT,2025-09-16 04:15:00,SELL,4514.04,4423.7591999999995,4559.1804,4423.7591999999995,WIN
ETH/USDT,2025-09-16 04:30:00,SELL,4514.2,4423.916,4559.342,4423.916,WIN
ETH/USDT,2025-09-16 04:45:00,SELL,4518.93,4428.5514,4564.1193,4428.5514,WIN
ETH/USDT,2025-09-16 05:30:00,BUY,4527.54,4618.0908,4482.2645999999995,4482.2645999999995,LOSS
ETH/USDT,2025-09-16 05:45:00,BUY,4529.32,4619.9064,4484.0268,4484.0268,LOSS
ETH/USDT,2025-09-16 06:00:00,BUY,4534.97,4625.669400000001,4489.6203000000005,4489.6203000000005,LOSS
ETH/USDT,2025-09-16 06:15:00,BUY,4515.95,4606.269,4470.7905,4470.7905,LOSS
ETH/USDT,2025-09-16 06:45:00,SELL,4508.81,4418.6338000000005,4553.8981,4553.8981,LOSS
ETH/USDT,2025-09-16 07:00:00,SELL,4506.01,4415.8898,4551.0701,4551.0701,LOSS
ETH/USDT,2025-09-16 07:15:00,SELL,4510.53,4420.319399999999,4555.6353,4555.6353,LOSS
ETH/USDT,2025-09-16 07:30:00,SELL,4509.82,4419.6236,4554.9182,4554.9182,LOSS
ETH/USDT,2025-09-16 07:45:00,SELL,4512.86,4422.6028,4557.9886,4422.6028,WIN
ETH/USDT,2025-09-16 08:00:00,SELL,4527.63,4437.0774,4572.906300000001,4437.0774,WIN
ETH/USDT,2025-09-16 08:15:00,SELL,4513.46,4423.1908,4558.5946,4423.1908,WIN
ETH/USDT,2025-09-16 08:30:00,SELL,4504.44,4414.351199999999,4549.484399999999,4549.484399999999,LOSS
ETH/USDT,2025-09-16 08:45:00,SELL,4511.6,4421.368,4556.716,4556.716,LOSS
ETH/USDT,2025-09-16 09:00:00,SELL,4510.04,4419.839199999999,4555.1404,4555.1404,LOSS
ETH/USDT,2025-09-16 09:15:00,SELL,4506.98,4416.840399999999,4552.0498,4552.0498,LOSS
ETH/USDT,2025-09-16 09:30:00,SELL,4506.3,4416.174,4551.363,4551.363,LOSS
ETH/USDT,2025-09-16 09:45:00,SELL,4511.29,4421.0642,4556.4029,4556.4029,LOSS
ETH/USDT,2025-09-16 10:00:00,SELL,4510.28,4420.0743999999995,4555.382799999999,4555.382799999999,LOSS
ETH/USDT,2025-09-16 10:15:00,SELL,4509.37,4419.1826,4554.4637,4554.4637,LOSS
ETH/USDT,2025-09-16 10:30:00,SELL,4501.63,4411.5974,4546.6463,4546.6463,LOSS
ETH/USDT,2025-09-16 10:45:00,SELL,4498.75,4408.775,4543.7375,4543.7375,LOSS
ETH/USDT,2025-09-16 11:00:00,SELL,4497.01,4407.0698,4541.980100000001,4541.980100000001,LOSS
ETH/USDT,2025-09-16 11:15:00,SELL,4500.98,4410.9604,4545.989799999999,4545.989799999999,LOSS
ETH/USDT,2025-09-16 11:30:00,SELL,4500.67,4410.6566,4545.6767,4545.6767,LOSS
ETH/USDT,2025-09-16 11:45:00,SELL,4501.26,4411.2348,4546.2726,4546.2726,LOSS
ETH/USDT,2025-09-16 12:00:00,SELL,4501.09,4411.0682,4546.1009,4546.1009,LOSS
ETH/USDT,2025-09-16 12:15:00,SELL,4497.35,4407.403,4542.3235,4542.3235,LOSS
ETH/USDT,2025-09-16 12:30:00,SELL,4502.02,4411.979600000001,4547.0402,4547.0402,LOSS
ETH/USDT,2025-09-16 12:45:00,SELL,4500.04,4410.0392,4545.0404,4545.0404,LOSS
ETH/USDT,2025-09-16 13:45:00,SELL,4473.58,4384.1084,4518.3158,4518.3158,LOSS
ETH/USDT,2025-09-16 14:30:00,SELL,4440.19,4351.3862,4484.591899999999,4484.591899999999,LOSS
ETH/USDT,2025-09-16 14:45:00,SELL,4446.71,4357.7758,4491.1771,4491.1771,LOSS
ETH/USDT,2025-09-16 15:00:00,SELL,4434.13,4345.4474,4478.4713,4478.4713,LOSS
ETH/USDT,2025-09-16 15:15:00,SELL,4446.39,4357.4622,4490.8539,4490.8539,LOSS
ETH/USDT,2025-09-16 15:30:00,SELL,4451.27,4362.2446,4495.782700000001,4495.782700000001,LOSS
ETH/USDT,2025-09-16 15:45:00,SELL,4468.2,4378.835999999999,4512.882,4512.882,LOSS
ETH/USDT,2025-09-16 17:15:00,BUY,4503.0,4593.06,4457.97,4457.97,LOSS
ETH/USDT,2025-09-16 17:30:00,BUY,4492.29,4582.1358,4447.3670999999995,4447.3670999999995,LOSS
ETH/USDT,2025-09-16 17:45:00,BUY,4486.62,4576.3524,4441.7537999999995,4441.7537999999995,LOSS
ETH/USDT,2025-09-16 18:00:00,BUY,4491.83,4581.6666,4446.9117,4446.9117,LOSS
ETH/USDT,2025-09-16 18:15:00,BUY,4484.1,4573.782,4439.259,4439.259,LOSS
ETH/USDT,2025-09-16 18:30:00,BUY,4470.48,4559.8895999999995,4425.775199999999,4425.775199999999,LOSS
ETH/USDT,2025-09-16 18:45:00,BUY,4474.63,4564.122600000001,4429.8837,4429.8837,LOSS
ETH/USDT,2025-09-16 19:00:00,BUY,4483.65,4573.322999999999,4438.813499999999,4438.813499999999,LOSS
ETH/USDT,2025-09-16 19:15:00,BUY,4479.09,4568.6718,4434.2991,4434.2991,LOSS
ETH/USDT,2025-09-16 19:30:00,BUY,4482.16,4571.8032,4437.3384,4437.3384,LOSS
