symbol,time,signal,price,tp,sl,exit_price,outcome
ETH/USDT,2025-09-16 19:45:00,BUY,4491.21,4581.0342,4446.2979,4446.2979,LOSS
ETH/USDT,2025-09-16 20:00:00,BUY,4488.87,4578.6474,4443.9812999999995,4443.9812999999995,LOSS
ETH/USDT,2025-09-16 20:15:00,BUY,4489.65,4579.442999999999,4444.7535,4444.7535,LOSS
ETH/USDT,2025-09-16 20:30:00,BUY,4494.61,4584.5022,4449.6639,4449.6639,LOSS
ETH/USDT,2025-09-16 20:45:00,BUY,4498.23,4588.1946,4453.2477,4453.2477,LOSS
ETH/USDT,2025-09-16 21:00:00,BUY,4492.68,4582.533600000001,4447.7532,4447.7532,LOSS
ETH/USDT,2025-09-16 21:15:00,BUY,4496.8,4586.736,4451.832,4451.832,LOSS
ETH/USDT,2025-09-16 21:30:00,BUY,4500.31,4590.3162,4455.3069000000005,4455.3069000000005,LOSS
ETH/USDT,2025-09-16 21:45:00,BUY,4507.65,4597.803,4462.5734999999995,4462.5734999999995,LOSS
ETH/USDT,2025-09-16 22:00:00,BUY,4511.29,4601.5158,4466.1771,4466.1771,LOSS
ETH/USDT,2025-09-16 22:15:00,BUY,4507.88,4598.037600000001,4462.8012,4462.8012,LOSS
ETH/USDT,2025-09-16 22:30:00,BUY,4520.6,4611.012000000001,4475.394,4475.394,LOSS
ETH/USDT,2025-09-16 22:45:00,BUY,4520.5,4610.91,4475.295,4475.295,LOSS
ETH/USDT,2025-09-16 23:00:00,BUY,4519.72,4610.1144,4474.522800000001,4474.522800000001,LOSS
ETH/USDT,2025-09-16 23:15:00,BUY,4506.17,4596.2934000000005,4461.1083,4461.1083,LOSS
ETH/USDT,2025-09-16 23:30:00,BUY,4499.72,4589.714400000001,4454.7228000000005,4454.7228000000005,LOSS
ETH/USDT,2025-09-17 02:30:00,BUY,4537.79,4628.5458,4492.4121,4492.4121,LOSS
ETH/USDT,2025-09-17 02:45:00,BUY,4530.85,4621.467000000001,4485.5415,4485.5415,LOSS
ETH/USDT,2025-09-17 03:00:00,BUY,4526.39,4616.9178,4481.1261,4481.1261,LOSS
ETH/USDT,2025-09-17 03:15:00,BUY,4519.88,4610.2776,4474.6812,4474.6812,LOSS
ETH/USDT,2025-09-17 04:15:00,SELL,4487.87,4398.1125999999995,4532.7487,4532.7487,LOSS
ETH/USDT,2025-09-17 04:30:00,SELL,4483.71,4394.0358,4528.5471,4528.5471,LOSS
ETH/USDT,2025-09-17 04:45:00,SELL,4477.44,4387.891199999999,4522.2144,4522.2144,LOSS
ETH/USDT,2025-09-17 05:00:00,SELL,4487.34,4397.5932,4532.213400000001,4532.213400000001,LOSS
ETH/USDT,2025-09-17 05:15:00,SELL,4482.41,4392.7618,4527.2341,4527.2341,LOSS
ETH/USDT,2025-09-17 05:30:00,SELL,4490.57,4400.758599999999,4535.4757,4535.4757,LOSS
ETH/USDT,2025-09-17 05:45:00,SELL,4514.91,4424.6118,4560.0590999999995,4424.6118,WIN
ETH/USDT,2025-09-17 06:15:00,BUY,4518.73,4609.1046,4473.5427,4473.5427,LOSS
ETH/USDT,2025-09-17 06:30:00,BUY,4538.68,4629.453600000001,4493.2932,4493.2932,LOSS
ETH/USDT,2025-09-17 06:45:00,BUY,4545.99,4636.909799999999,4500.5301,4500.5301,LOSS
ETH/USDT,2025-09-17 07:00:00,BUY,4547.24,4638.1848,4501.7676,4501.7676,LOSS
ETH/USDT,2025-09-17 07:15:00,BUY,4542.32,4633.1664,4496.8967999999995,4496.8967999999995,LOSS
ETH/USDT,2025-09-17 07:30:00,BUY,4539.86,4630.6572,4494.461399999999,4494.461399999999,LOSS
ETH/USDT,2025-09-17 07:45:00,BUY,4544.07,4634.9514,4498.6293,4498.6293,LOSS
ETH/USDT,2025-09-17 08:00:00,BUY,4516.96,4607.2992,4471.7904,4471.7904,LOSS
ETH/USDT,2025-09-17 08:15:00,BUY,4511.22,4601.4444,4466.1078,4466.1078,LOSS
ETH/USDT,2025-09-17 09:15:00,SELL,4507.51,4417.3598,4552.5851,4417.3598,WIN
ETH/USDT,2025-09-17 09:30:00,SELL,4503.81,4413.7338,4548.8481,4413.7338,WIN
ETH/USDT,2025-09-17 09:45:00,SELL,4494.85,4404.953,4539.798500000001,4539.798500000001,LOSS
ETH/USDT,2025-09-17 10:00:00,SELL,4490.23,4400.425399999999,4535.132299999999,4535.132299999999,LOSS
ETH/USDT,2025-09-17 10:15:00,SELL,4485.02,4395.319600000001,4529.8702,4529.8702,LOSS
ETH/USDT,2025-09-17 10:30:00,SELL,4487.96,4398.2008,4532.8396,4532.8396,LOSS
ETH/USDT,2025-09-17 10:45:00,SELL,4484.02,4394.3396,4528.8602,4528.8602,LOSS
ETH/USDT,2025-09-17 11:00:00,SELL,4489.68,4399.8864,4534.576800000001,4534.576800000001,LOSS
ETH/USDT,2025-09-17 11:15:00,SELL,4493.94,4404.061199999999,4538.8794,4538.8794,LOSS
ETH/USDT,2025-09-17 11:30:00,SELL,4490.9,4401.081999999999,4535.808999999999,4535.808999999999,LOSS
ETH/USDT,2025-09-17 11:45:00,SELL,4491.64,4401.8072,4536.5564,4536.5564,LOSS
ETH/USDT,2025-09-17 12:00:00,SELL,4490.54,4400.7292,4535.4454,4535.4454,LOSS
ETH/USDT,2025-09-17 14:15:00,SELL,4474.32,4384.8336,4519.0632,4519.0632,LOSS
ETH/USDT,2025-09-17 14:30:00,SELL,4485.8,4396.084,4530.658,4530.658,LOSS
ETH/USDT,2025-09-17 14:45:00,SELL,4489.93,4400.1314,4534.8293,4534.8293,LOSS
ETH/USDT,2025-09-17 15:15:00,SELL,4482.0,4392.36,4526.82,4526.82,LOSS
ETH/USDT,2025-09-17 15:30:00,SELL,4493.63,4403.7574,4538.5663,4538.5663,LOSS
ETH/USDT,2025-09-17 16:00:00,SELL,4480.18,4390.5764,4524.9818000000005,4524.9818000000005,LOSS
ETH/USDT,2025-09-17 16:15:00,SELL,4482.96,4393.3008,4527.7896,4527.7896,LOSS
ETH/USDT,2025-09-17 16:30:00,SELL,4485.51,4395.7998,4530.3651,4530.3651,LOSS
ETH/USDT,2025-09-17 16:45:00,SELL,4487.13,4397.3874,4532.0013,4532.0013,LOSS
ETH/USDT,2025-09-17 17:00:00,SELL,4482.01,4392.3698,4526.8301,4526.8301,LOSS
ETH/USDT,2025-09-17 17:15:00,SELL,4482.82,4393.1636,4527.6482,4527.6482,LOSS
ETH/USDT,2025-09-17 17:45:00,SELL,4433.77,4345.0946,4478.1077000000005,4478.1077000000005,LOSS
ETH/USDT,2025-09-17 18:00:00,SELL,4457.54,4368.3892,4502.1154,4502.1154,LOSS
ETH/USDT,2025-09-17 18:15:00,SELL,4497.75,4407.795,4542.7275,4542.7275,LOSS
ETH/USDT,2025-09-17 18:30:00,SELL,4442.99,4354.1302,4487.4199,4487.4199,LOSS
ETH/USDT,2025-09-17 18:45:00,SELL,4456.17,4367.0466,4500.7317,4500.7317,LOSS
ETH/USDT,2025-09-17 19:00:00,SELL,4472.38,4382.9324,4517.1038,4517.1038,LOSS
ETH/USDT,2025-09-17 19:30:00,BUY,4508.62,4598.7924,4463.5338,4598.7924,WIN
ETH/USDT,2025-09-17 19:45:00,BUY,4517.62,4607.9724,4472.4438,4607.9724,WIN
ETH/USDT,2025-09-17 20:00:00,BUY,4532.17,4622.8134,4486.8483,4486.8483,LOSS
ETH/USDT,2025-09-17 20:15:00,BUY,4514.83,4605.1266,4469.6817,4605.1266,WIN
ETH/USDT,2025-09-17 20:30:00,BUY,4509.53,4599.7206,4464.4347,4599.7206,WIN
ETH/USDT,2025-09-17 20:45:00,BUY,4501.52,4591.5504,4456.504800000001,4591.5504,WIN
ETH/USDT,2025-09-17 21:00:00,BUY,4517.86,4608.2172,4472.6813999999995,4608.2172,WIN
ETH/USDT,2025-09-17 21:15:00,BUY,4516.65,4606.982999999999,4471.483499999999,4606.982999999999,WIN
ETH/USDT,2025-09-17 21:30:00,BUY,4530.0,4620.6,4484.7,4620.6,WIN
ETH/USDT,2025-09-17 21:45:00,BUY,4529.18,4619.7636,4483.8882,4619.7636,WIN
ETH/USDT,2025-09-17 22:00:00,BUY,4548.54,4639.5108,4503.0545999999995,4639.5108,WIN
ETH/USDT,2025-09-17 22:15:00,BUY,4563.51,4654.7802,4517.8749,4517.8749,LOSS
ETH/USDT,2025-09-17 22:30:00,BUY,4575.18,4666.6836,4529.4282,4529.4282,LOSS
ETH/USDT,2025-09-17 22:45:00,BUY,4587.12,4678.8624,4541.2488,4541.2488,LOSS
ETH/USDT,2025-09-17 23:15:00,BUY,4588.28,4680.0455999999995,4542.397199999999,4542.397199999999,LOSS
ETH/USDT,2025-09-17 23:30:00,BUY,4587.11,4678.852199999999,4541.238899999999,4541.238899999999,LOSS
ETH/USDT,2025-09-17 23:45:00,BUY,4590.53,4682.3405999999995,4544.624699999999,4544.624699999999,LOSS
ETH/USDT,2025-09-18 00:00:00,BUY,4607.15,4699.293,4561.0785,4561.0785,LOSS
ETH/USDT,2025-09-18 00:15:00,BUY,4595.01,4686.9102,4549.0599,4549.0599,LOSS
ETH/USDT,2025-09-18 00:30:00,BUY,4600.41,4692.4182,4554.4059,4554.4059,LOSS
ETH/USDT,2025-09-18 00:45:00,BUY,4584.79,4676.4858,4538.9421,4538.9421,LOSS
ETH/USDT,2025-09-18 01:00:00,BUY,4604.34,4696.4268,4558.2966,4558.2966,LOSS
ETH/USDT,2025-09-18 01:15:00,BUY,4609.5,4701.6900000000005,4563.405,4563.405,LOSS
ETH/USDT,2025-09-18 01:30:00,BUY,4632.0,4724.64,4585.68,4585.68,LOSS
ETH/USDT,2025-09-18 01:45:00,BUY,4618.95,4711.329,4572.760499999999,4572.760499999999,LOSS
ETH/USDT,2025-09-18 02:00:00,BUY,4615.42,4707.7284,4569.2658,4569.2658,LOSS
ETH/USDT,2025-09-18 06:00:00,SELL,4562.91,4471.6518,4608.5391,4608.5391,LOSS
ETH/USDT,2025-09-18 06:15:00,SELL,4558.49,4467.3202,4604.0749,4604.0749,LOSS
ETH/USDT,2025-09-18 06:30:00,SELL,4568.35,4476.983,4614.0335000000005,4614.0335000000005,LOSS
ETH/USDT,2025-09-18 06:45:00,SELL,4571.37,4479.942599999999,4617.0837,4617.0837,LOSS
ETH/USDT,2025-09-18 07:00:00,SELL,4578.58,4487.0084,4624.3658,4624.3658,LOSS
ETH/USDT,2025-09-18 07:15:00,SELL,4578.39,4486.8222000000005,4624.173900000001,4624.173900000001,LOSS
ETH/USDT,2025-09-18 07:30:00,SELL,4581.09,4489.4682,4626.900900000001,4626.900900000001,LOSS
ETH/USDT,2025-09-18 07:45:00,SELL,4574.75,4483.255,4620.4975,4620.4975,LOSS
ETH/USDT,2025-09-18 08:00:00,SELL,4583.43,4491.7614,4629.264300000001,4629.264300000001,LOSS
ETH/USDT,2025-09-18 08:15:00,SELL,4592.84,4500.9832,4638.7684,4500.9832,WIN
ETH/USDT,2025-09-18 08:30:00,SELL,4594.29,4502.4042,4640.2329,4502.4042,WIN
ETH/USDT,2025-09-18 08:45:00,BUY,4602.44,4694.4888,4556.415599999999,4556.415599999999,LOSS
ETH/USDT,2025-09-18 09:00:00,BUY,4595.77,4687.6854,4549.8123000000005,4549.8123000000005,LOSS
ETH/USDT,2025-09-18 09:15:00,BUY,4601.85,4693.887000000001,4555.8315,4555.8315,LOSS
ETH/USDT,2025-09-18 09:30:00,BUY,4592.44,4684.288799999999,4546.5156,4546.5156,LOSS
ETH/USDT,2025-09-18 09:45:00,BUY,4597.0,4688.9400000000005,4551.03,4551.03,LOSS
ETH/USDT,2025-09-18 10:00:00,BUY,4587.24,4678.9848,4541.3676,4541.3676,LOSS
ETH/USDT,2025-09-18 10:15:00,SELL,4572.22,4480.7756,4617.9422,4617.9422,LOSS
ETH/USDT,2025-09-18 10:30:00,SELL,4578.35,4486.783,4624.133500000001,4624.133500000001,LOSS
ETH/USDT,2025-09-18 10:45:00,SELL,4574.28,4482.7944,4620.0228,4620.0228,LOSS
ETH/USDT,2025-09-18 11:00:00,SELL,4581.97,4490.3306,4627.7897,4627.7897,LOSS
ETH/USDT,2025-09-18 11:15:00,SELL,4582.99,4491.330199999999,4628.8198999999995,4628.8198999999995,LOSS
ETH/USDT,2025-09-18 11:30:00,SELL,4575.52,4484.0096,4621.2752,4621.2752,LOSS
ETH/USDT,2025-09-18 11:45:00,SELL,4576.12,4484.5976,4621.8812,4621.8812,LOSS
ETH/USDT,2025-09-18 12:00:00,SELL,4580.83,4489.2134,4626.6383,4626.6383,LOSS
ETH/USDT,2025-09-18 12:15:00,SELL,4585.98,4494.260399999999,4631.8398,4631.8398,LOSS
ETH/USDT,2025-09-18 12:30:00,SELL,4579.06,4487.4788,4624.850600000001,4624.850600000001,LOSS
ETH/USDT,2025-09-18 12:45:00,SELL,4571.04,4479.6192,4616.7504,4616.7504,LOSS
ETH/USDT,2025-09-18 13:00:00,SELL,4581.99,4490.3502,4627.8099,4627.8099,LOSS
ETH/USDT,2025-09-18 13:30:00,SELL,4574.24,4482.7552,4619.9824,4619.9824,LOSS
ETH/USDT,2025-09-18 14:00:00,BUY,4607.43,4699.578600000001,4561.3557,4561.3557,LOSS
ETH/USDT,2025-09-18 14:15:00,BUY,4608.34,4700.5068,4562.2566,4562.2566,LOSS
ETH/USDT,2025-09-18 14:30:00,BUY,4600.09,4692.0918,4554.0891,4554.0891,LOSS
ETH/USDT,2025-09-18 14:45:00,BUY,4596.45,4688.379,4550.4855,4550.4855,LOSS
ETH/USDT,2025-09-18 15:00:00,BUY,4591.24,4683.0648,4545.3276,4545.3276,LOSS
ETH/USDT,2025-09-18 15:15:00,BUY,4590.74,4682.5548,4544.8326,4544.8326,LOSS
ETH/USDT,2025-09-18 15:30:00,BUY,4597.87,4689.8274,4551.8913,4551.8913,LOSS
ETH/USDT,2025-09-18 15:45:00,BUY,4599.34,4691.3268,4553.3466,4553.3466,LOSS
ETH/USDT,2025-09-18 16:00:00,BUY,4598.99,4690.9698,4553.000099999999,4553.000099999999,LOSS
ETH/USDT,2025-09-18 16:15:00,BUY,4616.23,4708.5545999999995,4570.0677,4570.0677,LOSS
ETH/USDT,2025-09-18 16:30:00,BUY,4630.09,4722.6918000000005,4583.7891,4583.7891,LOSS
ETH/USDT,2025-09-18 16:45:00,BUY,4621.3,4713.726000000001,4575.087,4575.087,LOSS
ETH/USDT,2025-09-18 17:00:00,BUY,4615.99,4708.3098,4569.8301,4569.8301,LOSS
ETH/USDT,2025-09-18 17:15:00,BUY,4607.56,4699.711200000001,4561.4844,4561.4844,LOSS
ETH/USDT,2025-09-18 17:30:00,BUY,4604.43,4696.5186,4558.3857,4558.3857,LOSS
ETH/USDT,2025-09-18 17:45:00,BUY,4609.37,4701.5574,4563.2762999999995,4563.2762999999995,LOSS
ETH/USDT,2025-09-18 18:00:00,BUY,4611.5,4703.7300000000005,4565.385,4565.385,LOSS
ETH/USDT,2025-09-18 18:15:00,BUY,4611.69,4703.9238,4565.5731,4565.5731,LOSS
ETH/USDT,2025-09-18 19:45:00,SELL,4588.23,4496.465399999999,4634.1123,4496.465399999999,WIN
ETH/USDT,2025-09-18 20:00:00,SELL,4595.95,4504.031,4641.9095,4504.031,WIN
ETH/USDT,2025-09-18 20:15:00,SELL,4592.28,4500.4344,4638.2028,4500.4344,WIN
ETH/USDT,2025-09-18 20:30:00,SELL,4602.92,4510.8616,4648.9492,4510.8616,WIN
ETH/USDT,2025-09-18 20:45:00,SELL,4604.85,4512.753000000001,4650.8985,4512.753000000001,WIN
ETH/USDT,2025-09-18 21:00:00,SELL,4594.46,4502.5707999999995,4640.4046,4502.5707999999995,WIN
ETH/USDT,2025-09-18 21:15:00,SELL,4595.01,4503.1098,4640.9601,4503.1098,WIN
ETH/USDT,2025-09-18 21:30:00,SELL,4595.73,4503.8153999999995,4641.6873,4503.8153999999995,WIN
ETH/USDT,2025-09-18 21:45:00,SELL,4594.73,4502.8354,4640.677299999999,4502.8354,WIN
ETH/USDT,2025-09-18 22:00:00,SELL,4587.82,4496.0635999999995,4633.6982,4496.0635999999995,WIN
ETH/USDT,2025-09-18 22:15:00,SELL,4595.8,4503.884,4641.758,4503.884,WIN
ETH/USDT,2025-09-18 22:30:00,SELL,4599.6,4507.608,4645.5960000000005,4507.608,WIN
ETH/USDT,2025-09-18 22:45:00,SELL,4590.98,4499.1604,4636.8898,4499.1604,WIN
ETH/USDT,2025-09-18 23:00:00,SELL,4582.56,4490.9088,4628.3856000000005,4490.9088,WIN
ETH/USDT,2025-09-18 23:15:00,SELL,4577.71,4486.1557999999995,4623.4871,4486.1557999999995,WIN
ETH/USDT,2025-09-18 23:30:00,SELL,4586.46,4494.7308,4632.3246,4494.7308,WIN
ETH/USDT,2025-09-18 23:45:00,SELL,4587.66,4495.9068,4633.536599999999,4495.9068,WIN
ETH/USDT,2025-09-19 00:00:00,SELL,4589.49,4497.700199999999,4635.3849,4497.700199999999,WIN
ETH/USDT,2025-09-19 00:45:00,BUY,4609.79,4701.9858,4563.6921,4563.6921,LOSS
ETH/USDT,2025-09-19 01:00:00,BUY,4603.08,4695.1416,4557.0491999999995,4557.0491999999995,LOSS
ETH/USDT,2025-09-19 01:15:00,BUY,4616.92,4709.2584,4570.7508,4570.7508,LOSS
ETH/USDT,2025-09-19 01:30:00,BUY,4605.82,4697.9364,4559.761799999999,4559.761799999999,LOSS
ETH/USDT,2025-09-19 01:45:00,BUY,4606.93,4699.0686000000005,4560.8607,4560.8607,LOSS
ETH/USDT,2025-09-19 02:00:00,BUY,4597.88,4689.8376,4551.9012,4551.9012,LOSS
ETH/USDT,2025-09-19 02:15:00,BUY,4592.34,4684.1868,4546.4166000000005,4546.4166000000005,LOSS
ETH/USDT,2025-09-19 02:45:00,SELL,4589.1,4497.318,4634.991,4497.318,WIN
ETH/USDT,2025-09-19 03:00:00,SELL,4596.61,4504.6777999999995,4642.576099999999,4504.6777999999995,WIN
ETH/USDT,2025-09-19 03:15:00,SELL,4577.28,4485.734399999999,4623.0527999999995,4485.734399999999,WIN
ETH/USDT,2025-09-19 03:30:00,SELL,4553.44,4462.3712,4598.9744,4462.3712,WIN
ETH/USDT,2025-09-19 03:45:00,SELL,4549.98,4458.9803999999995,4595.479799999999,4458.9803999999995,WIN
ETH/USDT,2025-09-19 04:15:00,SELL,4549.21,4458.2258,4594.7021,4458.2258,WIN
ETH/USDT,2025-09-19 04:30:00,SELL,4549.73,4458.7354,4595.2273,4458.7354,WIN
ETH/USDT,2025-09-19 04:45:00,SELL,4557.93,4466.7714000000005,4603.509300000001,4466.7714000000005,WIN
ETH/USDT,2025-09-19 05:00:00,SELL,4554.11,4463.0278,4599.6511,4463.0278,WIN
ETH/USDT,2025-09-19 05:15:00,SELL,4531.37,4440.7426,4576.6837,4440.7426,WIN
ETH/USDT,2025-09-19 05:30:00,SELL,4535.81,4445.093800000001,4581.168100000001,4445.093800000001,WIN
ETH/USDT,2025-09-19 05:45:00,SELL,4540.78,4449.9644,4586.1878,4449.9644,WIN
ETH/USDT,2025-09-19 06:00:00,SELL,4533.55,4442.879,4578.8855,4442.879,WIN
ETH/USDT,2025-09-19 06:15:00,SELL,4534.5,4443.8099999999995,4579.845,4443.8099999999995,WIN
ETH/USDT,2025-09-19 06:30:00,SELL,4533.28,4442.6143999999995,4578.6128,4442.6143999999995,WIN
ETH/USDT,2025-09-19 06:45:00,SELL,4523.8,4433.3240000000005,4569.0380000000005,4523.8,NONE
ETH/USDT,2025-09-19 07:00:00,SELL,4528.04,4437.4792,4573.3204,4437.4792,WIN
ETH/USDT,2025-09-19 07:15:00,SELL,4535.41,4444.7018,4580.7641,4444.7018,WIN
ETH/USDT,2025-09-19 11:30:00,SELL,4509.21,4419.0258,4554.3021,4509.21,NONE
ETH/USDT,2025-09-19 11:45:00,SELL,4513.8,4423.524,4558.938,4513.8,NONE
ETH/USDT,2025-09-19 12:00:00,SELL,4518.29,4427.9241999999995,4563.4729,4518.29,NONE
ETH/USDT,2025-09-19 12:15:00,SELL,4513.98,4423.7004,4559.1197999999995,4513.98,NONE
ETH/USDT,2025-09-19 14:15:00,BUY,4533.84,4624.5168,4488.5016000000005,4488.5016000000005,LOSS
ETH/USDT,2025-09-19 15:30:00,SELL,4476.01,4386.4898,4520.770100000001,4476.01,NONE
ETH/USDT,2025-09-19 15:45:00,SELL,4474.93,4385.4314,4519.679300000001,4474.93,NONE
ETH/USDT,2025-09-19 16:00:00,SELL,4482.89,4393.2322,4527.718900000001,4482.89,NONE
ETH/USDT,2025-09-19 16:15:00,SELL,4483.47,4393.8006000000005,4528.304700000001,4483.47,NONE
ETH/USDT,2025-09-19 16:30:00,SELL,4483.61,4393.9378,4528.4461,4483.61,NONE
ETH/USDT,2025-09-19 16:45:00,SELL,4481.85,4392.213000000001,4526.668500000001,4481.85,NONE
ETH/USDT,2025-09-19 17:00:00,SELL,4465.52,4376.2096,4510.175200000001,4465.52,NONE
ETH/USDT,2025-09-19 17:15:00,SELL,4472.62,4383.1676,4517.3462,4472.62,NONE
ETH/USDT,2025-09-19 17:30:00,SELL,4465.46,4376.1508,4510.1146,4465.46,NONE
ETH/USDT,2025-09-19 17:45:00,SELL,4459.52,4370.3296,4504.1152,4459.52,NONE
ETH/USDT,2025-09-19 18:30:00,SELL,4457.55,4368.399,4502.1255,4457.55,NONE
ETH/USDT,2025-09-19 18:45:00,SELL,4448.83,4359.8534,4493.3183,4448.83,NONE
ETH/USDT,2025-09-19 19:00:00,SELL,4459.25,4370.065,4503.8425,4459.25,NONE
ETH/USDT,2025-09-19 19:45:00,SELL,4440.68,4351.8664,4485.0868,4440.68,NONE
ETH/USDT,2025-09-20 00:45:00,BUY,4475.67,4565.1834,4430.9133,4475.67,NONE
ETH/USDT,2025-09-20 01:00:00,BUY,4466.8,4556.136,4422.1320000000005,4466.8,NONE
ETH/USDT,2025-09-20 01:15:00,BUY,4470.53,4559.9406,4425.8247,4470.53,NONE
ETH/USDT,2025-09-20 01:30:00,BUY,4470.38,4559.787600000001,4425.6762,4470.38,NONE
ETH/USDT,2025-09-20 01:45:00,BUY,4466.01,4555.3302,4421.3499,4466.01,NONE
ETH/USDT,2025-09-20 03:15:00,SELL,4461.37,4372.1426,4505.9837,4461.37,NONE
ETH/USDT,2025-09-20 04:30:00,BUY,4473.0,4562.46,4428.2699999999995,4473.0,NONE
ETH/USDT,2025-09-20 04:45:00,BUY,4474.08,4563.5616,4429.339199999999,4474.08,NONE
ETH/USDT,2025-09-20 05:00:00,BUY,4474.53,4564.0206,4429.7847,4474.53,NONE
ETH/USDT,2025-09-20 05:15:00,BUY,4476.16,4565.6831999999995,4431.3984,4476.16,NONE
ETH/USDT,2025-09-20 05:30:00,BUY,4474.82,4564.3164,4430.0718,4474.82,NONE
ETH/USDT,2025-09-20 05:45:00,BUY,4478.67,4568.2434,4433.8833,4478.67,NONE
ETH/USDT,2025-09-20 06:00:00,BUY,4471.3,4560.726000000001,4426.587,4471.3,NONE
ETH/USDT,2025-09-20 06:15:00,BUY,4475.3,4564.8060000000005,4430.5470000000005,4475.3,NONE
ETH/USDT,2025-09-20 06:30:00,BUY,4473.99,4563.4698,4429.250099999999,4473.99,NONE
ETH/USDT,2025-09-20 06:45:00,BUY,4473.07,4562.5314,4428.3393,4473.07,NONE
ETH/USDT,2025-09-20 07:00:00,BUY,4474.04,4563.5208,4429.2996,4474.04,NONE
ETH/USDT,2025-09-20 07:15:00,BUY,4471.05,4560.4710000000005,4426.3395,4471.05,NONE
ETH/USDT,2025-09-20 07:30:00,BUY,4476.1,4565.622,4431.339,4476.1,NONE
ETH/USDT,2025-09-20 07:45:00,BUY,4483.22,4572.8844,4438.3878,4483.22,NONE
ETH/USDT,2025-09-20 08:00:00,BUY,4477.08,4566.6216,4432.3092,4477.08,NONE
ETH/USDT,2025-09-20 08:15:00,BUY,4475.1,4564.602000000001,4430.349,4475.1,NONE
ETH/USDT,2025-09-20 08:30:00,BUY,4477.43,4566.9786,4432.6557,4477.43,NONE
ETH/USDT,2025-09-20 09:15:00,SELL,4465.5,4376.19,4510.155,4465.5,NONE
ETH/USDT,2025-09-20 09:30:00,SELL,4464.02,4374.739600000001,4508.6602,4464.02,NONE
ETH/USDT,2025-09-20 09:45:00,SELL,4465.91,4376.5918,4510.5691,4465.91,NONE
ETH/USDT,2025-09-20 10:00:00,SELL,4472.84,4383.3832,4517.5684,4472.84,NONE
ETH/USDT,2025-09-20 10:15:00,SELL,4470.62,4381.2076,4515.3261999999995,4470.62,NONE
ETH/USDT,2025-09-20 10:30:00,SELL,4468.0,4378.64,4512.68,4468.0,NONE
ETH/USDT,2025-09-20 10:45:00,SELL,4463.91,4374.6318,4508.5491,4463.91,NONE
ETH/USDT,2025-09-20 11:00:00,SELL,4470.01,4380.6098,4514.7101,4470.01,NONE
ETH/USDT,2025-09-20 11:15:00,SELL,4465.13,4375.8274,4509.781300000001,4465.13,NONE
ETH/USDT,2025-09-20 11:30:00,SELL,4466.35,4377.023,4511.0135,4466.35,NONE
ETH/USDT,2025-09-20 11:45:00,SELL,4469.96,4380.5608,4514.6596,4469.96,NONE
ETH/USDT,2025-09-20 12:00:00,SELL,4470.73,4381.3153999999995,4515.4373,4470.73,NONE
